as_of_date,symbol,recomputed_rank,recomputed_ticket_score,recomputed_market_score,persisted_catalyst_score,pool_status,pool_size,universe_source,catalyst_policy,t1,t3,t5,t10,t1_source
2026-06-01,STX,16,0.3745674087,0.4994232116,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.005811932386,0.005138400035,-0.04833137792,0.1059618477,kline_close_unadjusted
2026-06-01,GOOG,17,0.3704094772,0.4938793029,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03810828231,-0.008889246965,-0.030051563,-0.01409925878,kline_close_unadjusted
2026-06-01,AON,18,0.3594449574,0.4792599432,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007958553104,0.005711432227,0.01697824662,0.02840111108,kline_close_unadjusted
2026-06-01,AMZN,19,0.3582633404,0.4776844539,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01814284621,-0.028592207,-0.06139477915,-0.0583326954,kline_close_unadjusted
2026-06-01,GOOGL,20,0.3508384239,0.4677845653,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03860162169,-0.01111258806,-0.03413531836,-0.01807789446,kline_close_unadjusted
2026-06-01,AMAT,21,0.3493180147,0.465757353,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.06958115983,0.09500840299,0.07420826331,0.278521073,kline_close_unadjusted
2026-06-01,CCI,22,0.348264708,0.464352944,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01233778865,0.03067774474,0.008447494929,-0.01364381582,kline_close_unadjusted
2026-06-01,KO,23,0.3448947236,0.4598596314,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002944565357,-0.02330047369,0.01152221226,0.0358468826,kline_close_unadjusted
2026-06-01,ABBV,24,0.3429641606,0.4572855475,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01160005636,0.05640351289,0.04762128399,0.04067064293,kline_close_unadjusted
2026-06-01,TSLA,25,0.3401229019,0.4534972025,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0188996826,0.006179667212,-0.01666346061,-0.01137347312,kline_close_unadjusted
2026-06-01,PDD,26,0.3293225753,0.4390967671,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01077487391,-0.01558917928,-0.05295735901,-0.04229711142,kline_close_unadjusted
2026-06-01,NBIS,27,0.3260850764,0.4347801019,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01485766134,-0.01829798495,-0.175834562,-0.01678575479,kline_close_unadjusted
2026-06-01,MMM,28,0.3214610514,0.4286147352,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0130524084,0.01219108196,0.01934671702,0.04836679255,kline_close_unadjusted
2026-06-01,ASML,29,0.3180661357,0.424088181,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0471580004,0.0791492585,0.07397293785,0.1621607399,kline_close_unadjusted
2026-06-01,MA,30,0.3169774547,0.4226366063,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03553946357,-0.02728670254,-0.01937780655,-0.009324810874,kline_close_unadjusted
2026-06-01,JNJ,31,0.3142321492,0.4189761989,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002773925104,0.02084917901,0.03870072927,0.05435998389,kline_close_unadjusted
2026-06-01,VRTX,32,0.3127045556,0.4169394074,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03036040146,0.007618613139,0.01040145985,0.02750912409,kline_close_unadjusted
2026-06-01,LH,33,0.3062487853,0.4083317137,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.003231206447,0.01596138124,0.02001012185,0.03176704169,kline_close_unadjusted
2026-06-01,PANW,34,0.3025189033,0.4033585377,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01098242812,-0.07065362087,-0.1136514909,-0.0530484558,kline_close_unadjusted
2026-06-02,HOOD,1,0.6097483908,0.8129978545,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.06023139746,-0.06454174229,-0.04979582577,0.09698275862,kline_close_unadjusted
2026-06-02,AVGO,2,0.5777997707,0.7703996942,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.004865674125,-0.1992847043,-0.1859144972,-0.2180404225,kline_close_unadjusted
2026-06-02,CRM,3,0.5526658984,0.7368878646,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.05104790419,-0.07574850299,-0.1271956088,-0.1930638723,kline_close_unadjusted
2026-06-02,DLTR,4,0.5365223417,0.7153631223,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02843038669,-0.005393546028,0.02523082549,0.01234116464,kline_close_unadjusted
2026-06-02,APP,5,0.5026719263,0.6702292351,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.05746082592,-0.07996631607,-0.1400029721,-0.1493155887,kline_close_unadjusted
2026-06-02,MGM,6,0.4890722911,0.6520963881,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.001240694789,-0.01757650951,-0.02502067825,-0.007857733664,kline_close_unadjusted
2026-06-02,AXON,7,0.4681726668,0.6242302225,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01762833592,-0.008161266629,-0.07673630948,-0.1116665306,kline_close_unadjusted
2026-06-02,NUE,8,0.4524500731,0.6032667641,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002830554478,-0.01578131059,-0.01605273362,0.002404032571,kline_close_unadjusted
2026-06-02,GS,9,0.423522821,0.5646970946,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02213079336,-0.02432874937,-0.03059422495,0.02450731744,kline_close_unadjusted
2026-06-02,MMM,10,0.4142915996,0.5523887994,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.008175277959,0.005624591236,0.02282537606,0.05709614127,kline_close_unadjusted
2026-06-02,ADBE,11,0.4117546679,0.5490062239,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02239572444,-0.04070909366,-0.0924443617,-0.209039479,kline_close_unadjusted
2026-06-02,TXN,12,0.4102947953,0.5470597271,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.001525379722,-0.07484097105,-0.06325457614,-0.007821627937,kline_close_unadjusted
2026-06-02,NKE,13,0.4094533279,0.5459377706,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.001829407729,-0.01715069746,0.02103818889,0.02995655157,kline_close_unadjusted
2026-06-02,ABBV,14,0.4061942155,0.5415922873,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.008031569174,0.05492107707,0.04651810585,0.03282265552,kline_close_unadjusted
2026-06-02,KDP,15,0.4055410125,0.54072135,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.006306007302,0.005642217059,0.03717225357,0.05443079987,kline_close_unadjusted
2026-06-02,JNJ,16,0.3882542674,0.5176723565,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.001570281305,0.04432679797,0.06330476917,0.05513930638,kline_close_unadjusted
2026-06-02,META,17,0.3655959916,0.4874613221,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04245484463,-0.007754080103,-0.02183870509,0.005200090436,kline_close_unadjusted
2026-06-02,GRMN,18,0.3549910192,0.4733213589,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01287607301,-0.01858488207,-0.01325110426,-0.02091840987,kline_close_unadjusted
2026-06-02,AON,19,0.3523868981,0.4698491975,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007110048449,0.03356823759,0.04319511735,0.04275467187,kline_close_unadjusted
2026-06-02,GOOG,20,0.3499126997,0.4665502663,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007566239495,0.02057682106,0.01150291761,0.03610017589,kline_close_unadjusted
2026-06-02,TSLA,21,0.3334366085,0.4445821446,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-9.439750791e-05,-0.07726436022,-0.0638599141,-0.04502761127,kline_close_unadjusted
2026-06-02,GOOGL,22,0.3311744266,0.4415659021,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007908635899,0.01847191881,0.007272626718,0.03213228991,kline_close_unadjusted
2026-06-02,AMZN,23,0.3307485928,0.4409981237,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02533915484,-0.04089349758,-0.04806642757,-0.04101044753,kline_close_unadjusted
2026-06-02,KO,24,0.3297661895,0.4396882527,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.004494093477,0.01373908577,0.03762198254,0.03081664099,kline_close_unadjusted
2026-06-02,NBIS,25,0.3192615187,0.425682025,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03415457825,-0.1257579246,-0.1552690153,0.01734592064,kline_close_unadjusted
2026-06-02,PDD,26,0.3166458172,0.4221944229,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03152642323,-0.03526876843,-0.07087775006,-0.07473349966,kline_close_unadjusted
2026-06-02,MA,27,0.3099003573,0.4132004764,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01285627399,0.02810343743,0.03682808666,0.04960046979,kline_close_unadjusted
2026-06-02,LH,28,0.3091799975,0.4122399967,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.004734187039,0.02890958479,0.05254171517,0.02739619713,kline_close_unadjusted
2026-06-02,PANW,29,0.3006075792,0.4008101057,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.05636314691,-0.08456154519,-0.1233595801,-0.05814657783,kline_close_unadjusted
2026-06-03,AVGO,1,0.6047029083,0.8062705445,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.1260395336,-0.1726566091,-0.2238497221,-0.1803878139,kline_close_unadjusted
2026-06-03,HOOD,2,0.5800534793,0.7734046391,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.06614363307,0.02643331322,0.04236572118,0.2697646349,kline_close_unadjusted
2026-06-03,DLTR,3,0.5035953358,0.6714604477,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02871111111,-0.04275555556,-0.01937777778,-0.05413333333,kline_close_unadjusted
2026-06-03,TXN,4,0.4953217623,0.6604290164,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01043455718,-0.05732525357,-0.08613370492,-0.0217440617,kline_close_unadjusted
2026-06-03,MGM,5,0.4947099017,0.6596132023,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007453416149,-0.0215320911,-0.02877846791,-0.0281573499,kline_close_unadjusted
2026-06-03,AXON,6,0.4842060743,0.6456080991,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.06588020271,-0.02164160505,-0.07038713965,-0.121438066,kline_close_unadjusted
2026-06-03,CRM,7,0.4665204671,0.6220272895,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.009780722511,-0.04238313088,-0.1035389388,-0.1848346217,kline_close_unadjusted
2026-06-03,META,8,0.4599672843,0.6132897124,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.007374027038,-0.0603899077,-0.0835401756,-0.08815898338,kline_close_unadjusted
2026-06-03,GS,9,0.4581522648,0.6108696864,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04955716509,0.003823173426,-0.03816449252,0.05582985918,kline_close_unadjusted
2026-06-03,FFIV,10,0.4462535922,0.5950047896,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.007395355717,-0.02334467288,-0.03670561554,-0.05122516393,kline_close_unadjusted
2026-06-03,NBIS,11,0.4441601986,0.5922135982,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03174666243,-0.1338207247,-0.1588922441,0.1161395423,kline_close_unadjusted
2026-06-03,NUE,12,0.4355597701,0.5807463602,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01769257689,-0.01683711164,-0.02815258389,-0.01994789439,kline_close_unadjusted
2026-06-03,ADBE,13,0.4136553241,0.5515404321,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.008507861576,-0.04390524896,-0.08921546589,-0.2340052202,kline_close_unadjusted
2026-06-03,KDP,14,0.4127207837,0.5502943783,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01616094987,0.006596306069,0.03792875989,0.01121372032,kline_close_unadjusted
2026-06-03,NKE,15,0.4082595681,0.5443460908,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.004336909381,-0.01323898653,0.003423875827,0.008673818763,kline_close_unadjusted
2026-06-03,ABBV,16,0.4064052093,0.5418736124,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03596923502,0.02735688297,0.03601529038,0.018882697,kline_close_unadjusted
2026-06-03,MMM,17,0.4063329781,0.5417773042,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.00738542697,0.01450708869,0.03428948236,0.04998351467,kline_close_unadjusted
2026-06-03,MDT,18,0.4062923312,0.5417231082,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.05153437783,0.03547844102,0.02978117312,0.002460183866,kline_close_unadjusted
2026-06-03,AMAT,19,0.3909016769,0.5212022358,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.001857140004,-0.01717355273,-0.007508437007,0.1840166144,kline_close_unadjusted
2026-06-03,VRTX,20,0.3723347908,0.4964463877,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03128355979,0.03413176449,0.01720595788,0.07155530653,kline_close_unadjusted
2026-06-03,AON,21,0.3691428941,0.4921905255,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02103929024,0.03247782003,0.06568441065,0.03513941698,kline_close_unadjusted
2026-06-03,PANW,22,0.3648383072,0.4864510763,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.004207823699,-0.05027992725,-0.06137003887,0.006062118889,kline_close_unadjusted
2026-06-03,STX,23,0.3545945587,0.4727927449,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01563912974,-0.06800361721,-0.1326666312,0.1333899676,kline_close_unadjusted
2026-06-03,GOOG,24,0.3520425037,0.4693900049,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03823214989,0.01606369212,-0.006020367974,0.01868002026,kline_close_unadjusted
2026-06-03,GRMN,25,0.3482942388,0.4643923183,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01696990164,-0.01143990882,-0.02625691249,-0.02110684284,kline_close_unadjusted
2026-06-03,KO,26,0.339539718,0.452719624,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02479867059,0.009970599514,0.06174102007,0.02173079381,kline_close_unadjusted
2026-06-03,TSLA,27,0.3390426105,0.452056814,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01239084258,-0.03481236724,-0.09938635827,-0.06447958461,kline_close_unadjusted
2026-06-03,GOOGL,28,0.3368824428,0.4491765904,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03679237394,0.0126543468,-0.006661649525,0.0139922513,kline_close_unadjusted
2026-06-03,GEHC,29,0.3355720988,0.447429465,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02869579236,0.04256005159,0.02788973078,-0.01418668386,kline_close_unadjusted
2026-06-03,ASML,30,0.334193723,0.4455916306,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01802057508,0.01313746843,0.004535496652,0.08194698672,kline_close_unadjusted
2026-06-03,LH,31,0.3296090933,0.4394787911,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.007917503476,0.01193418817,0.0375019311,0.002471805963,kline_close_unadjusted
2026-06-03,MA,32,0.3264936397,0.4353248529,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02169202006,0.02999915017,0.03724398742,0.04555111753,kline_close_unadjusted
2026-06-03,AMZN,33,0.3120803006,0.4161070675,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0150787937,-0.01919846412,-0.04807615391,-0.05007599392,kline_close_unadjusted
2026-06-03,SHOP,34,0.3091176234,0.4121568313,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02744820259,-0.01912519922,-0.04196918718,-0.04294315566,kline_close_unadjusted
2026-06-03,PDD,35,0.3077004508,0.4102672677,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.005620608899,-0.03255269321,-0.04192037471,-0.06487119438,kline_close_unadjusted
2026-06-03,JNJ,36,0.3000466064,0.4000621418,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02208385594,0.03995699695,0.06831213044,0.04909514424,kline_close_unadjusted
2026-06-04,HOOD,1,0.6037977835,0.8050637113,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.06634212612,-0.05162458961,0.04415260953,0.2243858259,kline_close_unadjusted
2026-06-04,MDT,2,0.5173257359,0.6897676479,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003201576161,0.0006156877232,-0.01970200714,-0.03189262406,kline_close_unadjusted
2026-06-04,TXN,3,0.5064987364,0.6753316486,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0665094803,-0.05481874447,-0.02708190065,0.05727478141,kline_close_unadjusted
2026-06-04,MGM,4,0.496077034,0.6614360453,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.008969545265,-0.016478932,-0.01501877347,-0.02294534835,kline_close_unadjusted
2026-06-04,GS,5,0.4831145818,0.6441527757,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0493587831,-0.05546352312,-0.05214120317,0.003615288163,kline_close_unadjusted
2026-06-04,CRM,6,0.4719593891,0.6292791854,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01640911263,-0.07115925867,-0.1160851787,-0.1939886358,kline_close_unadjusted
2026-06-04,META,7,0.4673419156,0.6231225541,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.05513160937,-0.06854372493,-0.09431540001,-0.07946000686,kline_close_unadjusted
2026-06-04,AMAT,8,0.4623745159,0.6164993545,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0970500299,-0.004963125374,0.1015347817,0.2300378712,kline_close_unadjusted
2026-06-04,FFIV,9,0.4510360326,0.6013813768,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03746390643,-0.03286350511,-0.03626486566,-0.05669749914,kline_close_unadjusted
2026-06-04,ABBV,10,0.450067154,0.6000895386,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01018049258,0.002133902374,-0.0007557570908,-0.03756557304,kline_close_unadjusted
2026-06-04,NUE,11,0.4495418057,0.5993890743,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03014672169,-0.0304141831,-0.005272810637,-0.07049518569,kline_close_unadjusted
2026-06-04,AXON,12,0.4361999869,0.5815999825,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.05276695246,-0.1182579891,-0.1305533905,-0.1749805144,kline_close_unadjusted
